Index,Plaza Code,Plaza Name,"Concessio naire
Type",Plaza Type,Plaza Sub Typ,Sate,City,Concessionaire,Geo Codes,Longitude,Latitudes,,
857,330107,"Methoon Toll
Plaza",PF,TOLL,NATIONAL,Rajasthan,Jhalawar,NHAI,"24.420109,76.503892",24.420109,76.503892,,
858,345006,Methwada,Conc.,TOLL,NATIONAL,Madhya Pradesh,Indore,IIGTL,"22.6731595,75.545744",22.6731595,75.545744,,
859,58001,Mettupatti Plaza,Conc.,TOLL,NATIONAL,Tamil Nadu,Salem,Reliance,"11.661687,78.330731",11.661687,78.330731,,
860,540016,Mhasane Phata,Conc.,TOLL,STATE,Maharashtra,"Ahmednaga
r","Chetak
Enterprises","18.9331389,74.4929167",18.9331389,74.4929167,,
861,545022,MHOW Plaza,BOT,TOLL,STATE,Madhya Pradesh,Mhow,"MHOW AGROH
PATHWAYS","22.607405,75.794223",22.607405,75.794223,,
862,378004,"Mikirati
Hawgaon Toll",PF,TOLL,NATIONAL,Assam,Daboka,NHAI,"26.1313420,92.8362070",26.131342,92.836207,,
863,345053,"Milanpur Toll
Plaza",PF,TOLL,NATIONAL,Madhya Pradesh,Betul,Oriental,"21.8636943,77.9571605",21.8636943,77.9571605,,
864,312024,"MilkMajra Toll
Plaza",PF,TOLL,NATIONAL,Haryana,Shahjadpur,NHAI,"30.21170,77.19388",30.2117,77.19388,,
865,352046,Millampali,PF,TOLL,NATIONAL,Andhra Pradesh,Vijayawada,NHAI,"16.037647,79.307084",16.037647,79.307084,,
866,520039,"Mirzapur /
Kyampur Toll",PF,TOLL,NATIONAL,Uttar Pradesh,Ghazipur,NHAI,"25.684947, 83.547053",25.684947,83.547053,,
867,536061,Mithegaon Toll Plaza,PF,TOLL,NATIONAL,Uttar Pradesh,Ayodhya,"M/s Hule
Constructions Pvt Ltd","26.663524, 81.993320",26.663524,81.99332,,
868,540022,"MMKIPL Toll
Plaza",Conc.,TOLL,STATE,Maharashtra,Nashik,"MMK Infra and
Toll","19.9798867,74.490845",19.9798867,74.490845,,
869,320085,"Mohammad
Ibrahimpur",PF,TOLL,NATIONAL,Uttar Pradesh,Bilari,NHAI,"28.5802427,78.7961950",28.5802427,78.796195,,
870,33002,"Mohania Toll
Plaza",Conc.,TOLL,NATIONAL,Bihar,Kaimur,"KNR Tollways
Pvt. Ltd.","25.1882337,83.5615933",25.1882337,83.5615933,,
871,312052,"Mohna Toll
Plaza",PF,TOLL,NATIONAL,Haryana,Mohna,NHAI,"29.650296, 76.559183",29.650296,76.559183,,
872,345064,"Mohtara Toll
Plaza",PF,TOLL,NATIONAL,Madhya Pradesh,Sihora,NHAI,"23.4336923,80.0873052",23.4336923,80.0873052,,
873,536062,Moka Toll Plaza,Conc.,TOLL,STATE,Karnataka,Ashok Nagar,"Bharathi
Constructions","15.194774, 76.999231",15.194774,76.999231,,
874,336018,"Mokha Toll
Plaza",PF,TOLL,NATIONAL,Gujarat,Kutch,Reliance,"22.934663,69.801655",22.934663,69.801655,,
875,546021,"Moothli Toll
Plaza",PF,TOLL,NATIONAL,Rajasthan,Jodhpur,M/s Ashirwad,"25.71773,72.277289",25.71773,72.277289,,
876,340065,"Mopidevi Toll
Plaza",PF,TOLL,NATIONAL,Andhra Pradesh,Mopidevi,NHAI,"16.054778, 80.914134",16.054778,80.914134,,
877,330094,"Morani Toll
Plaza",PF,TOLL,NATIONAL,Rajasthan,Jodhpur,NHAI,"26.8915240,71.9523540",26.891524,71.952354,,
878,313003,Morwala Toll,PF,TOLL,NATIONAL,Haryana,Charkhi,NHAI,"28.6410 ,76.3815",28.641,76.3815,,
879,340015,Moshi Toll Plaza,PF,TOLL,NATIONAL,Maharashtra,Pune,NHAI,"18.6867178,73.8465816",18.6867178,73.8465816,,
880,570056,"Mount Abu
Green Tax Plaza",Conc.,TOLL,STATE,Rajasthan,Mount Abu,"Municipal
Board Mount","24.580674,72.725067",24.580674,72.725067,,
881,340067,Moura Fee Plaza,PF,TOLL,NATIONAL,Punjab,Kiratpur,Ceigall,"31.2120516,76.6407424",31.2120516,76.6407424,,
882,540504,MR-10 Toll Plaza,Conc.,TOLL,STATE,Madhya Pradesh,Indore,"PRAKASH ASPHALTINGS &
TOLL HWY","22.775572,75.860314",22.775572,75.860314,,
883,545095,"Mubarakpur Toll
Plaza",Conc.,TOLL,STATE,Madhya Pradesh,Bhopal,"Banco
Constructions","23.310689,77.319815",23.310689,77.319815,,
884,345052,Mud Kheda,PF,TOLL,NATIONAL,Madhya Pradesh,Gwalior,Essel Infra,"25.6814588,77.7295852",25.6814588,77.7295852,,
885,349011,"Mudhipar  TOLL
PLAZA",PF,TOLL,NATIONAL,Chhattisgarh,BILASPUR,NHAI,"21.190040,81.159205",21.19004,81.159205,,
886,350046,"Mudiveedu Toll
Plaza",PF,TOLL,NATIONAL,Andhra Pradesh,Madanapalli,NHAI,"13.698528, 78.518474",13.698528,78.518474,,
887,545106,"Mudiyapara Fee
Plaza",PF,TOLL,NATIONAL,Chhattisgarh,Bodla,NHAI,"22.155822, 81.228744",22.155822,81.228744,,
888,243001,"Mujras Toll
Plaza",Conc.,TOLL,NATIONAL,Gujarat,Ahmedabad,"Bhilwara
Rajsamand","25.2747754,74.4927949",25.2747754,74.4927949,,
889,119002,"Mulbagal Toll
Plaza",Conc.,TOLL,NATIONAL,Karnataka,Kolar,"LANCO
HOSKOTE","13.148469,78.290548",13.148469,78.290548,,
890,540012,Mulund(EEH),Conc.,TOLL,STATE,Maharashtra,Mumbai,"MEP
Infrastructure","19.1534,72.9657",19.1534,72.9657,,
891,540013,Mulund(LBS),Conc.,TOLL,STATE,Maharashtra,Mumbai,"MEP
Infrastructure","19.1855,72.9586",19.1855,72.9586,,
892,556033,"Mundaragi Toll
Plaza",Conc.,TOLL,STATE,Karnataka,Mundargi,NHAI,"15.138206,75.889905",15.138206,75.889905,,
893,330101,"Mundiyar Toll
Plaza",PF,TOLL,NATIONAL,Rajasthan,Baran,"Jhansi Baran
Pathways","25.208633,77.136056",25.208633,77.136056,,
894,320082,Mungari,PF,TOLL,NATIONAL,Uttar Pradesh,Mungari,NHAI,"25.2987667,81.9478441",25.2987667,81.9478441,,
895,345047,"Mungwari Toll
Plaza",PF,TOLL,NATIONAL,Madhya Pradesh,"Hoshangaba
d",NHAI,"24.644126,79.336084",24.644126,79.336084,,
896,352066,"Munjuluru Toll
Plaza",PF,TOLL,NATIONAL,Andhra Pradesh,Munjuluru,NHAI,"16.319957, 81.220732",16.319957,81.220732,,
897,350101,Munnanur Toll Plaza,PF,TOLL,NATIONAL,Telangana,Munnanur,NHAI,"16.74550985064181,78.285
31697793443",16.74550985,78.285,,
898,280001,Murlitol,Conc.,TOLL,NATIONAL,Bihar,Barauni,"KNR Tollways
Pvt. Ltd.","25.5899165,85.875775",25.5899165,85.875775,,
899,392011,"Murma Toll
Plaza",PF,TOLL,NATIONAL,Jharkhand,Ranchi,NHAI,"23.4467255,85.1199769",23.4467255,85.1199769,,
900,73003,"Musunur Toll
Plaza",Conc.,TOLL,NATIONAL,Andhra Pradesh,Nellore,"Saimbhapuri
Expressway Ltd.","14.851945,79.987847",14.851945,79.987847,,
901,350033,Muthojipet,PF,TOLL,NATIONAL,Telangana,Vijayawada,NHAI,"17.9740755,79.9144659",17.9740755,79.9144659,,
902,183001,"Muzaina Hetim
Toll Plaza",Conc.,TOLL,NATIONAL,Uttar Pradesh,Kushinagar,"M/s Gorakhpur
Kasia Tollways","26.733855,83.808555",26.733855,83.808555,,
903,556030,"Mysore Road
(P5) Plaza",Conc,TOLL,STATE,Karnataka,Bengaluru,"Nandi Economic
Corridor","12.903583,77.470028",12.903583,77.470028,,
904,2007,"Nadiad Toll
Plaza",Conc.,TOLL,NATIONAL,Gujarat,Kheda,IRB,"22.696475,72.896397",22.696475,72.896397,,
905,46002,"Nagarhalla Toll
Plaza",Conc.,TOLL,NATIONAL,Karnataka,Bagalkot,Sadbhav,"16.290371,75.923507",16.290371,75.923507,,
906,336021,"Nageshri Toll
Plaza",PF,TOLL,NATIONAL,Gujarat,Nageshri,NHAI,"20.9166056,71.3220944",20.9166056,71.3220944,,
907,24003,"NAGPUR
BYPASS CHECK",Conc.,TOLL,NATIONAL,Maharashtra,Nagpur,NHAI,"20.2299353,79.0131934",20.2299353,79.0131934,,
908,392018,"Nagwan Toll
plaza",PF,TOLL,NATIONAL,Jharkhand,Hazaribagh,NHAI,"24.044628,85.385762",24.044628,85.385762,,
909,320084,Nainsar,PF,TOLL,NATIONAL,Uttar Pradesh,Pharenda,NHAI,"27.213537,83.252765",27.213537,83.252765,,
910,356106,Nalavadi,PF,TOLL,NATIONAL,Karnataka,Nalavadi,SRI SAI ENTERPRISES,"15.369872021022868,75.35
744633497887",15.36987202,75.35,,
911,360032,Nallur Toll Plaza,PF,TOLL,NATIONAL,Tamil Nadu,Tiruvallur,L&T,"13.216958,80.169353",13.216958,80.169353,,
912,546028,"Nalluru
Devanahalli",PF,TOLL,NATIONAL,Karnataka,Bengaluru,NHAI,"13.206308, 77.765553",13.206308,77.765553,,
913,370024,"Namkhana Fee
Toll Plaza",PF,TOLL,NATIONAL,West Bengal,"Namkhana
Village",NHAI,"21.7501921,88.2365142",21.7501921,88.2365142,,
914,550019,Nanakramguda,PF,TOLL,STATE,Telangana,Hyderabad,IRB,"17.242648, 78.211582",17.242648,78.211582,,
915,540032,"Nandani Toll
Plaza",BOT.,TOLL,NATIONAL,Maharashtra,Solapur,"Vijayapura Toll
pass","17.472901,75.855225",17.472901,75.855225,,
916,23001,"Nandgaon Toll
Plaza",Conc.,TOLL,NATIONAL,Maharashtra,Amravati,NHAI,"20.95108,77.788377",20.95108,77.788377,,
917,540023,Nanduri,Conc,TOLL,STATE,Maharashtra,Nanduri,"WCB Toll Road
Ltd.","20.200237,79.029373",20.200237,79.029373,,
918,239600,Nangli Toll Plaza,Conc.,TOLL,NATIONAL,Karnataka,Kolar,JSRMTPL,"13.194547, 78.545287",13.194547,78.545287,,
919,360039,"Nanguneri Toll
Plaza",PF,TOLL,NATIONAL,Tamil Nadu,Tirunelveli,"Raima Toll
Road(MEP)","8.527035,77.663289",8.527035,77.663289,,
920,352001,Nannur,Conc.,TOLL,NATIONAL,Andhra Pradesh,Kurnool,"Rayalasema
Expressway","15.7406107,78.0705331",15.7406107,78.0705331,,
921,545030,"Nanpur Toll
Plaza",BOT,TOLL,STATE,Madhya Pradesh,Alirajpur,KETI Highway,"22.270080,74.512520",22.27008,74.51252,,
922,10004,"Narayanpura
Toll Plaza",Conc.,TOLL,NATIONAL,Rajasthan,Udaipur,NHAI,"24.613529,74.233079",24.613529,74.233079,,
923,356014,Narendra,Conc.,TOLL,NATIONAL,Karnataka,Dharwad,"Nandi Highway
Developers","15.488805,74.970109",15.488805,74.970109,,
924,330120,Narsana,PF,TOLL,NATIONAL,Rajasthan,Jalore,NHAI,"25.485729,72.569789",25.485729,72.569789,,
925,330057,Narsingharh,BOT,TOLL,NATIONAL,Rajasthan,Chittorgarh,"Chetak Tollways
Ltd","24.5521458,74.6665621",24.5521458,74.6665621,,
926,556043,Narsingi,BOT,TOLL,STATE,Telangana,Hyderabad,HGCL,"17.388444,78.351798",17.388444,78.351798,,
927,312001,Narwana,Conc.,TOLL,NATIONAL,Haryana,Dharamgarh,IRB,"29.5781487,76.0887316",29.5781487,76.0887316,,
928,340001,"Nashik Sinner
Tollways Limited",BOT,TOLL,NATIONAL,Maharashtra,Nashik,NHAI,"19.9119216,73.9006299",19.9119216,73.9006299,,
929,340037,"Nashirabad Toll
Plaza",PF,TOLL,NATIONAL,Maharashtra,Nashirabad,NHAI,"21.016609,75.684364",21.016609,75.684364,,
930,318009,Nashri toll plaza,PF.,TOLL,NATIONAL,Jammu & Kashmir,Ramban,NHAI,"33.12990,75.29348",33.1299,75.29348,,
931,58002,"Nathakkarai
Plaza",Conc.,TOLL,NATIONAL,Tamil Nadu,Salem,Reliance,"11.592809,78.780812",11.592809,78.780812,,
932,352022,Nathavalasa,PF,TOLL,NATIONAL,Andhra Pradesh,"Vizianagara
m",NHAI,"18.057967,83.521081",18.057967,83.521081,,
933,392015,Navasari,PF,TOLL,NATIONAL,Jharkhand,Dhanbad,NHAI,"23.797494,86.430301",23.797494,86.430301,,
934,187001,"Nawabganj Toll
Plaza",Conc.,TOLL,NATIONAL,Uttar Pradesh,Bareilly,"PNC Kanpur-
Ayodhya","28.45428,79.437658",28.45428,79.437658,,
935,199003,"Nawabganj Toll
Plaza",Conc.,TOLL,NATIONAL,Uttar Pradesh,Allahabad,"M/s Eagle Infra
India Ltd","25.5650131,81.7457289",25.5650131,81.7457289,,
936,570019,"Naya Nagar Toll
Plaza",Conc.,TOLL,STATE,Rajasthan,Barmer,RIDCOR Ltd,"25.248178, 71.733328",25.248178,71.733328,,
937,545025,Nayagaon,Conc.,TOLL,STATE,Madhya Pradesh,Nayagaon,"Ashoka
Concessions","24.572623,74.761591",24.572623,74.761591,,
938,546004,"NayapuraToll
Plaza",PF,TOLL,NATIONAL,Madhya Pradesh,Nayapura,NHAI,"75.07147537, 23.51194711",23.51194711,75.07147537,,
939,378005,Nazirakhat Toll Plaza,PF,TOLL,NATIONAL,Assam,Sonapur,NHAI,"26.121161,91.938698",26.121161,91.938698,,
940,360024,Neelambur,Conc.,TOLL,NATIONAL,Tamil Nadu,Coimbatore,L&T,"11.060944,77.088928",11.060944,77.088928,,
941,546000,"NeemthurToll
Plaza",PF,TOLL,NATIONAL,Madhya Pradesh,Neemthur,NHAI,"75.81037561, 24.52109562",24.52109562,75.81037561,,
942,235002,"Negadiya Toll
Plaza",Conc.,TOLL,NATIONAL,Rajasthan,Rajsamand,"Shreenathji
Udaipur Tollway","24.7998229,73.7603221",24.7998229,73.7603221,,
943,330081,"Nekawala Toll
Plaza",PF,TOLL,NATIONAL,Rajasthan,Jaipur,NHAI,"27.242389, 76.0639",27.242389,76.0639,,
944,118001,"Nelamangala
Toll Plaza",Conc.,TOLL,NATIONAL,Karnataka,"Bangalore
Rural","LANCO
DEVANHALI","13.0924871,77.3944374",13.0924871,77.3944374,,
945,48003,"Nellore Plaza
(NH- 16)",Conc.,TOLL,NATIONAL,Andhra Pradesh,Nellore,"SWARNA
TOLLWAY","14.312218,79.916296",14.312218,79.916296,,
946,536055,NeoPolis,BOT,TOLL,STATE,Telangana,Hyderabad,IRB,"17.4107638888889,78.3153
361111111",17.41076389,78.3153,,
947,330111,Netra,PF,TOLL,NATIONAL,Rajasthan,Jodhpur,NHAI,"26.578709,73.155029",26.578709,73.155029,,
948,546031,"Newada Toll
Plaza",PF,TOLL,NATIONAL,Uttar Pradesh,"Kanpur
Nagar","PNC Bithur
Kanpur","26.708097,80.120527",26.708097,80.120527,,
949,345083,Newli Fee Plaza,Conc.,TOLL,NATIONAL,Madhya Pradesh,Vidisha,"Anil Kumar
Shukla","24.154715, 78.064432",24.154715,78.064432,,
950,540045,"Nidhhona Toll
Plaza",PF,TOLL,STATE,Maharashtra,Jalna,NMSCEL,"19.884275, 75.845577",19.884275,75.845577,,
951,556004,"NILAVAGILU
TOLL PLAZA",Conc.,TOLL,STATE,Karnataka,"RAMANATH
APURA","MITRA INFRA
SOLUTIONS","12.6657789,76.0879545",12.6657789,76.0879545,,
952,330056,Nimbaheda,BOT,TOLL,NATIONAL,Rajasthan,Chittorgarh,"Chetak Tollways
Ltd","24.6104397,74.6484461",24.6104397,74.6484461,,
953,330053,Nimbali,Conc.,TOLL,NATIONAL,Rajasthan,Nimbali,"Jodhpur Pali
Expressway","26.018464,73.088679",26.018464,73.088679,,
954,330074,Nimbasar,PF,TOLL,NATIONAL,Rajasthan,Barmer,NHAI,"26.1512284,71.2802787",26.1512284,71.2802787,,
955,330084,"Nimbayani Toll
Plaza",PF,TOLL,NATIONAL,Rajasthan,Barmer,NHAI,"25.865575,71.6305593",25.865575,71.6305593,,
956,330075,Nimbi Jodha,PF,TOLL,NATIONAL,Rajasthan,"Ladnun
(Nagaur)",NHAI,"27.5147239,74.3207931",27.5147239,74.3207931,,
957,540056,"Nimbvali Toll
Plaza",PF,TOLL,STATE,Maharashtra,Thane,NMSCEL,"19.209400, 73.093948",19.2094,73.093948,,
958,545040,Ninora Toll Plaza,Conc.,TOLL,STATE,Madhya Pradesh,Ujjain,"Mahakaleshwar
Tollways","23.0815536,75.8156813",23.0815536,75.8156813,,
959,536099,"Nipaniya Fee
Plaza",PF,TOLL,NATIONAL,Madhya Pradesh,Piplai,NHAI,"23.300828,75.827876",23.300828,75.827876,,
960,50001,"Niyamatpur
Ekrotiya Toll",Conc.,TOLL,NATIONAL,Uttar Pradesh,Moradabad,"Moradabad
Bareilly","28.814182,78.902248",28.814182,78.902248,,
961,320106,"Noida Plaza
DME KM 1400",PF,TOLL,NATIONAL,Uttar Pradesh,Ghaziabad,NHAI,"28.634037,77.390182",28.634037,77.390182,,
962,330020,"Nokhra Toll
Plaza",Conc.,TOLL,NATIONAL,Rajasthan,Bikaner,Ircon PBTL,"27.6680790,72.674974",27.668079,72.674974,,
963,546010,"Norangdesar
Toll Plaza",PF,TOLL,NATIONAL,Rajasthan,Bikaner,M/s Ashirwad,"28.073983, 73.568025",28.073983,73.568025,,
964,312045,NUH,Conc.,TOLL,STATE,Haryana,Nuh,Skylark world,"28.179226,77.074981",28.179226,77.074981,,
965,536083,"Nunmath Toll
Plaza",PF,TOLL,NATIONAL,Odisha,Kesinga,NHAI,"20.2829801, 83.2961327",20.2829801,83.2961327,,
966,320073,"Nuruddinpur toll
plaza",PF,TOLL,NATIONAL,Uttar Pradesh,Amethi,"Khalatkaar
Constructions","26.035992,81.43806",26.035992,81.43806,,
967,556010,"OBALAPURA
TOLL PLAZA",Conc.,TOLL,STATE,Karnataka,"NEAR
YALLAPURA","MITRA INFRA
SOLUTIONS","13.261002,77.093901",13.261002,77.093901,,
968,330055,Ochadi,BOT,TOLL,NATIONAL,Rajasthan,Chittorgarh,"Chetak Tollways
Ltd","24.8248863,74.6282613",24.8248863,74.6282613,,
969,345058,Odaki Pipkhar,PF,TOLL,NATIONAL,Madhya Pradesh,Rewa,NHAI,"24.593492,81.298600",24.593492,81.2986,,
970,336009,"Okhamadi Toll
Plaza",PF,TOLL,NATIONAL,Gujarat,Dwarka,NHAI,"22.08019901,69.13387008",22.08019901,69.13387008,,
971,32001,"Omalur Toll
Plaza",Conc.,TOLL,NATIONAL,Tamil Nadu,Salem,IRB,"11.72034,78.07338",11.72034,78.07338,,
972,556060,Orai Km 174,Conc.,TOLL,STATE,Uttar Pradesh,Orai,UPEIDA,"25.9261,79.3622",25.9261,79.3622,,
973,340041,"Osargaon Toll
Plaza",PF,TOLL,NATIONAL,Maharashtra,Sindhudurg,Coral Associate,"16.174444,73.692500",16.174444,73.6925,,
974,312065,"Pabanawa Toll
Plaza",PF,TOLL,NATIONAL,Haryana,Pabanawa,NHAI,"29.904809, 76.646841",29.904809,76.646841,,
975,349008,Pachira,PF,TOLL,NATIONAL,Chhattisgarh,Surajpur,NHAI,"23.195053,82.925264",23.195053,82.925264,,
976,345075,"Pachwara Toll
Plaza",PF,TOLL,NATIONAL,Madhya Pradesh,Nowgong,NHAI,"25.134303,79.376709",25.134303,79.376709,,
977,340005,Padalshingi TP,Conc.,TOLL,NATIONAL,Maharashtra,Aurangabad,YABOT (IRB),"19.1388116,75.7488874",19.1388116,75.7488874,,
978,570012,"Padiyara Toll
Plaza",Conc.,TOLL,STATE,Rajasthan,Churu,RIDCOR Ltd,"27.916553, 74.554469",27.916553,74.554469,,
979,375024,"Padmanavapur
Toll Plaza",PF,TOLL,NATIONAL,Odisha,Baripada,NHAI,"21.5632851,86.9253147",21.5632851,86.9253147,,
980,345003,Pagara Toll Plaza,Conc.,TOLL,NATIONAL,Madhya Pradesh,Guna,"Dilip Buildcon
Limited","24.5069819,77.1860753",24.5069819,77.1860753,,
981,545042,"Pagara-Guna
Cantt",Conc.,TOLL,STATE,Madhya Pradesh,Guna,"Aryavrat
Tollways","24.650828,77.422362",24.650828,77.422362,,
982,379006,"Pahammawlein
Toll Plaza",PF,TOLL,NATIONAL,Meghalaya,Ri-Bhoi,"M/s Sahakar
Global Ltd","25.992753,91.860387",25.992753,91.860387,,
983,314023,Paind Toll Plaza,PF,TOLL,NATIONAL,Punjab,Partran,NHAI,"29.8880996,76.1014463",29.8880996,76.1014463,,
984,560016,Palavedu,PF,TOLL,STATE,Tamil Nadu,Chennai,TNRDC,"13.140047,80.0530363",13.140047,80.0530363,,
985,360048,Palaya Gandharvakottai,PF,TOLL,NATIONAL,Tamil Nadu,"Palaya
Gandharvak ottaiÂ Villag",NHAI,"10.6122581,79.0305683",10.6122581,79.0305683,,
986,234001,"Palempalli Toll
Plaza",Conc.,TOLL,NATIONAL,Andhra Pradesh,Kadapa,"Rayalasema
Expressway","14.51346,78.791105",14.51346,78.791105,,
987,345093,Palhan Toll Plaza,PF,TOLL,NATIONAL,Madhya Pradesh,Rewa,NHAI,"24.770730, 81.400890",24.77073,81.40089,,
988,123001,"Paliyekkara Toll
plaza",Conc.,TOLL,NATIONAL,Kerala,Thrissur,Guruvayoor,"10.442916,76.260181",10.442916,76.260181,,
989,546039,Palkhanda,PF,TOLL,NATIONAL,Madhya Pradesh,Ujjain,Sahakar,"23.028861,75.964689",23.028861,75.964689,,
990,330032,Pallai,PF,TOLL,NATIONAL,Rajasthan,Uniara,NHAI,"25.884209,75.958515",25.884209,75.958515,,
991,167002,"Pallikonda Toll
Plaza",Conc.,TOLL,NATIONAL,Tamil Nadu,Vellore,L&T,"12.905829,78.951686",12.905829,78.951686,,
992,570014,Pallu Toll Plaza,Conc.,TOLL,STATE,Rajasthan,"Hanumanga
rh",RIDCOR Ltd,"28.951956, 74.225031",28.951956,74.225031,,
993,370020,Palsit Toll Plaza,PF,TOLL,NATIONAL,West Bengal,Bardhaman,NHAI,"23.178722,88.026395",23.178722,88.026395,,
994,545077,Palsud Plaza,Conc.,TOLL,STATE,Madhya Pradesh,Palsud,"Valecha
Badwani","21.813416,74.974632",21.813416,74.974632,,
995,312046,PALWAL,Conc.,TOLL,STATE,Haryana,Palwal,Skylark world,"28.102706,77.30527",28.102706,77.30527,,
996,239700,"PamPamPallam
Toll Plaza",Conc.,TOLL,NATIONAL,Kerala,Palakkad,"KNR Walayar
Tollways Pvt Ltd","10.8131538,76.7957998",10.8131538,76.7957998,,
997,546012,"Panchu Toll
Plaza",PF,TOLL,NATIONAL,Rajasthan,Jodhpur,M/s Ashirwad,"27.5541483,73.230405",27.5541483,73.230405,,
998,352041,"Panchvati
Colony toll plaza",PF,TOLL,NATIONAL,Andhra Pradesh,"Vishakhapat
nam",NHAI,"17.7130381,83.2079988",17.7130381,83.2079988,,
999,352052,"Pandillapalli Toll
plaza",PF,TOLL,NATIONAL,Andhra Pradesh,Prakasam,NHAI,"15.465943,79.072447",15.465943,79.072447,,
1000,545045,Pandola,DBFOT,TOLL,STATE,Madhya Pradesh,Sheopur,"VKS SHEOPUR
BARODA","25.56625,76.6529",25.56625,76.6529,,
1001,345063,"Pandutala Toll
Plaza",PF,TOLL,NATIONAL,Madhya Pradesh,Mandla,NHAI,"22.390935,80.808638",22.390935,80.808638,,
1002,345051,Panihar,PF,TOLL,NATIONAL,Madhya Pradesh,Gwalior,Essel Infra,"26.097998, 78.015844",26.097998,78.015844,,
1003,370034,"Panikauri Toll
Plaza",PF,TOLL,NATIONAL,West Bengal,"New
Jalpaiguri",NHAI,"26.573915,88.522596",26.573915,88.522596,,
1004,375014,"Panikoili Toll
Plaza",PF,TOLL,NATIONAL,Odisha,Jajpur,NHAI,"20.897746,86.21625",20.897746,86.21625,,
1005,545086,"Panna
Amanganj Toll Plaza",Conc.,TOLL,STATE,Madhya Pradesh,Panna,"GVR PANNA
AMANGANJ TOLLWAY","24.65939, 80.15294",24.65939,80.15294,,
1006,15001,Pantangi,Conc.,TOLL,NATIONAL,Telangana,Nalgonda,GMR,"17.232887,78.960464",17.232887,78.960464,,
1007,336024,"Panthawada toll
plaza",PF,TOLL,NATIONAL,Gujarat,Panthawada,NHAI,"24.447519,71.752014",24.447519,71.752014,,
1008,556014,Papanashi,Conc.,TOLL,STATE,Karnataka,"Avadi
Somapur","Kesar
Investment","15.3582487,75.6863757",15.3582487,75.6863757,,
1009,570029,Papri Toll,Conc.,TOLL,STATE,Rajasthan,Alwar,RIDCOR Ltd,"27.714361, 76.742856",27.714361,76.742856,,
1010,345095,Para Fee Plaza,PF,TOLL,NATIONAL,Madhya Pradesh,Bhind,NHAI,"26.672845, 78.730507",26.672845,78.730507,,
1011,330091,Para Toll Plaza,PF,TOLL,NATIONAL,Rajasthan,Para,NHAI,"25.798882,74.351686",25.798882,74.351686,,
1012,349015,"Paraghat Toll
Plaza",PF,TOLL,NATIONAL,Chhattisgarh,Bilaspur,NHAI,"22.010617,82.323591",22.010617,82.323591,,
1013,360049,Paranur,PF,TOLL,NATIONAL,Tamil Nadu,"Kanchipura
m",NHAI,"12.723887,79.981917",12.723887,79.981917,,
1014,340004,Pargaon TP,Conc.,TOLL,NATIONAL,Maharashtra,Aurangabad,YABOT (IRB),"18.6284625,75.6978936",18.6284625,75.6978936,,
1015,380016,"Parsoni Khem
Toll Plaza",TOT,TOLL,NATIONAL,Bihar,"Purvi
Champaran",NHAI,"26.451643,85.022817",26.451643,85.022817,,
1016,320105,"Partapur Plaza
DME KM 5900",PF,TOLL,NATIONAL,Uttar Pradesh,Meerut,NHAI,"28.902930,77.641772",28.90293,77.641772,,
1017,546025,Parwa Toll Plaza,PF,TOLL,NATIONAL,Rajasthan,Bikaner,"M/s SPC
Infrastructure Pvt Ltd","27.6941351,73.3758130",27.6941351,73.375813,,
1018,370014,Paschim Madati,PF,TOLL,NATIONAL,West Bengal,Darjeeling,NHAI,"24.599579,84.70284",24.599579,84.70284,,
1019,379004,Pasyih Toll Plaza,PF,TOLL,NATIONAL,Meghalaya,Jowai,NHAI,"25.50,91.33",25.5,91.33,,
1020,392020,Pata Toll Plaza,PF,TOLL,NATIONAL,Jharkhand,Chandil,NHAI,"22.930225, 86.063708",22.930225,86.063708,,
1021,570023,"Patan Gudla
Plaza",Conc.,TOLL,STATE,Rajasthan,Bundi,RIDCOR Ltd,"25.285600, 75.897097",25.2856,75.897097,,
1022,550003,Patancheru,PF,TOLL,STATE,Telangana,Hyderabad,IRB,"17.321673, 78.140518",17.321673,78.140518,,
1023,340021,"Patanswangi
Toll Plaza",PF,TOLL,NATIONAL,Maharashtra,Nagpur,NHAI,"21.343756,79.009054",21.343756,79.009054,,
1024,345074,"Patariya Goyal
Toll Plaza",PF,TOLL,NATIONAL,Madhya Pradesh,"Patariya
Goyal","MD
Karimunnisa","23.131971,76.689998",23.131971,76.689998,,
1025,54001,Patas Plaza,Conc.,TOLL,NATIONAL,Maharashtra,Pune,TRIL,"18.424491,74.466193",18.424491,74.466193,,
1026,546020,Patau Toll Plaza,PF,TOLL,NATIONAL,Rajasthan,Jodhpur,M/s Ashirwad,"25.973869, 72.411661",25.973869,72.411661,,
1027,378009,"Patgaon Toll
Plaza",PF,TOLL,NATIONAL,Assam,Kokrajhar,NHAI,"26.567821,90.218439",26.567821,90.218439,,
1028,345059,"Pathoroundi Toll
Plaza",PF,TOLL,NATIONAL,Madhya Pradesh,Kotma,NHAI,"23.2492475,82.0589565",23.2492475,82.0589565,,
1029,536051,Patnipratapur,PF,TOLL,NATIONAL,Uttar Pradesh,Patni,NHAI,"29.530383,77.198676",29.530383,77.198676,,
1030,312041,PATODI,Conc.,TOLL,STATE,Haryana,Patodi,Skylark world,"28.391538,76.86769",28.391538,76.86769,,
